week,season_year,month,drive_id,uarter,time,pos_team,def_team,home,pos_division,def_division,yardline,down,yards_to_go,play_type,play_direction,yards,game_time
1,2014,9,1,1,4496,GB,SEA,0,NFC-NORTH,NFC-WEST,5,1,10,0,right tackle,6,Prime
1,2014,9,1,1,4451,GB,SEA,0,NFC-NORTH,NFC-WEST,17,1,10,0,center,15,Prime
1,2014,9,1,1,4412,GB,SEA,0,NFC-NORTH,NFC-WEST,33,1,10,0,right guard,2,Prime
1,2014,9,1,1,4386,GB,SEA,0,NFC-NORTH,NFC-WEST,36,2,8,1,short left,-2,Prime
1,2014,9,1,1,4350,GB,SEA,0,NFC-NORTH,NFC-WEST,33,3,10,1,Sack,0,Prime
1,2014,9,2,1,4313,SEA,GB,1,NFC-WEST,NFC-NORTH,29,1,10,1,short left,4,Prime
1,2014,9,2,1,4280,SEA,GB,1,NFC-WEST,NFC-NORTH,33,2,6,0,left tackle,5,Prime
1,2014,9,2,1,4244,SEA,GB,1,NFC-WEST,NFC-NORTH,39,3,1,1,short right,4,Prime
1,2014,9,2,1,4210,SEA,GB,1,NFC-WEST,NFC-NORTH,43,1,10,1,short right,8,Prime
1,2014,9,2,1,4170,SEA,GB,1,NFC-WEST,NFC-NORTH,61,2,2,0,left tackle,0,Prime
1,2014,9,2,1,4131,SEA,GB,1,NFC-WEST,NFC-NORTH,61,3,2,1,short left,0,Prime
1,2014,9,2,1,4117,SEA,GB,1,NFC-WEST,NFC-NORTH,67,1,10,0,left tackle,13,Prime
1,2014,9,2,1,4078,SEA,GB,1,NFC-WEST,NFC-NORTH,81,1,10,1,Sack,0,Prime
1,2014,9,2,1,4047,SEA,GB,1,NFC-WEST,NFC-NORTH,81,2,10,0,left tackle,5,Prime
1,2014,9,2,1,4006,SEA,GB,1,NFC-WEST,NFC-NORTH,86,3,5,1,short right,4,Prime
1,2014,9,3,1,3963,GB,SEA,0,NFC-NORTH,NFC-WEST,13,1,10,1,short left,11,Prime
1,2014,9,3,1,3943,GB,SEA,0,NFC-NORTH,NFC-WEST,25,1,10,1,short right,-5,Prime
1,2014,9,3,1,3895,GB,SEA,0,NFC-NORTH,NFC-WEST,19,2,15,1,deep left,0,Prime
1,2014,9,3,1,3891,GB,SEA,0,NFC-NORTH,NFC-WEST,19,3,15,1,deep middle,0,Prime
1,2014,9,4,1,3872,GB,SEA,0,NFC-NORTH,NFC-WEST,72,1,10,0,left tackle,0,Prime
1,2014,9,4,1,3835,GB,SEA,0,NFC-NORTH,NFC-WEST,72,2,10,0,center,2,Prime
1,2014,9,4,1,3799,GB,SEA,0,NFC-NORTH,NFC-WEST,74,3,8,1,short left,8,Prime
1,2014,9,4,1,3759,GB,SEA,0,NFC-NORTH,NFC-WEST,83,1,10,1,short left,16,Prime
1,2014,9,4,1,3727,GB,SEA,0,NFC-NORTH,NFC-WEST,51,1,8,1,short left,6,Prime
1,2014,9,4,1,3690,GB,SEA,0,NFC-NORTH,NFC-WEST,88,2,2,0,left guard,2,Prime
1,2014,9,5,1,3659,SEA,GB,1,NFC-WEST,NFC-NORTH,2,1,20,0,left tackle,10,Prime
1,2014,9,5,1,3620,SEA,GB,1,NFC-WEST,NFC-NORTH,13,2,10,1,short right,9,Prime
1,2014,9,5,2,3600,SEA,GB,1,NFC-WEST,NFC-NORTH,22,3,1,0,right tackle,7,Prime
1,2014,9,5,2,3519,SEA,GB,1,NFC-WEST,NFC-NORTH,28,2,12,1,deep left,33,Prime
1,2014,9,5,2,3488,SEA,GB,1,NFC-WEST,NFC-NORTH,73,1,10,1,short left,33,Prime
1,2014,9,6,2,3474,GB,SEA,0,NFC-NORTH,NFC-WEST,8,1,10,0,left guard,1,Prime
1,2014,9,6,2,3444,GB,SEA,0,NFC-NORTH,NFC-WEST,9,2,9,1,short right,4,Prime
1,2014,9,6,2,3397,GB,SEA,0,NFC-NORTH,NFC-WEST,14,3,5,1,short middle,11,Prime
1,2014,9,6,2,3374,GB,SEA,0,NFC-NORTH,NFC-WEST,26,1,10,0,left tackle,3,Prime
1,2014,9,6,2,3338,GB,SEA,0,NFC-NORTH,NFC-WEST,29,2,7,0,center,3,Prime
1,2014,9,6,2,3296,GB,SEA,0,NFC-NORTH,NFC-WEST,32,3,4,0,center,6,Prime
1,2014,9,6,2,3273,GB,SEA,0,NFC-NORTH,NFC-WEST,39,1,10,1,short right,2,Prime
1,2014,9,6,2,3238,GB,SEA,0,NFC-NORTH,NFC-WEST,41,2,8,0,center,3,Prime
1,2014,9,6,2,3193,GB,SEA,0,NFC-NORTH,NFC-WEST,52,1,7,1,short left,0,Prime
1,2014,9,6,2,3159,GB,SEA,0,NFC-NORTH,NFC-WEST,52,2,7,0,left tackle,2,Prime
1,2014,9,6,2,3120,GB,SEA,0,NFC-NORTH,NFC-WEST,55,3,5,1,short middle,0,Prime
1,2014,9,7,2,3103,SEA,GB,1,NFC-WEST,NFC-NORTH,24,1,10,1,deep right,24,Prime
1,2014,9,7,2,3071,SEA,GB,1,NFC-WEST,NFC-NORTH,59,1,10,1,deep right,0,Prime
1,2014,9,7,2,3047,SEA,GB,1,NFC-WEST,NFC-NORTH,64,2,5,0,left tackle,21,Prime
1,2014,9,7,2,3003,SEA,GB,1,NFC-WEST,NFC-NORTH,87,1,10,0,left tackle,9,Prime
1,2014,9,7,2,2964,SEA,GB,1,NFC-WEST,NFC-NORTH,97,2,1,0,left guard,2,Prime
1,2014,9,7,2,2926,SEA,GB,1,NFC-WEST,NFC-NORTH,50,1,9,0,center,9,Prime
1,2014,9,8,2,2921,GB,SEA,0,NFC-NORTH,NFC-WEST,13,1,10,1,short middle,18,Prime
1,2014,9,8,2,2884,GB,SEA,0,NFC-NORTH,NFC-WEST,32,1,10,0,left tackle,0,Prime
1,2014,9,8,2,2837,GB,SEA,0,NFC-NORTH,NFC-WEST,32,2,10,1,short middle,11,Prime
1,2014,9,8,2,2820,GB,SEA,0,NFC-NORTH,NFC-WEST,44,1,10,1,short right,6,Prime
1,2014,9,8,2,2793,GB,SEA,0,NFC-NORTH,NFC-WEST,60,2,4,1,short right,0,Prime
1,2014,9,8,2,2787,GB,SEA,0,NFC-NORTH,NFC-WEST,60,3,4,1,short left,0,Prime
1,2014,9,9,2,2766,SEA,GB,1,NFC-WEST,NFC-NORTH,10,1,10,1,short right,4,Prime
1,2014,9,9,2,2735,SEA,GB,1,NFC-WEST,NFC-NORTH,20,1,10,0,right tackle,7,Prime
1,2014,9,9,2,2727,SEA,GB,1,NFC-WEST,NFC-NORTH,28,2,3,1,deep left,0,Prime
1,2014,9,9,2,2719,SEA,GB,1,NFC-WEST,NFC-NORTH,28,3,3,0,right guard,7,Prime
1,2014,9,9,2,2714,SEA,GB,1,NFC-WEST,NFC-NORTH,36,1,10,1,short right,0,Prime
1,2014,9,9,2,2710,SEA,GB,1,NFC-WEST,NFC-NORTH,36,2,10,0,Scrambles,5,Prime
1,2014,9,10,3,2695,SEA,GB,1,NFC-WEST,NFC-NORTH,6,1,10,0,center,14,Prime
1,2014,9,10,3,2657,SEA,GB,1,NFC-WEST,NFC-NORTH,21,1,10,0,left tackle,9,Prime
1,2014,9,10,3,2628,SEA,GB,1,NFC-WEST,NFC-NORTH,31,2,1,0,left tackle,4,Prime
1,2014,9,10,3,2585,SEA,GB,1,NFC-WEST,NFC-NORTH,36,1,10,1,deep right,0,Prime
1,2014,9,10,3,2580,SEA,GB,1,NFC-WEST,NFC-NORTH,36,2,10,1,deep left,0,Prime
1,2014,9,10,3,2574,SEA,GB,1,NFC-WEST,NFC-NORTH,36,3,10,1,short middle,6,Prime
1,2014,9,12,3,2514,SEA,GB,1,NFC-WEST,NFC-NORTH,51,1,8,1,short right,0,Prime
1,2014,9,12,3,2510,SEA,GB,1,NFC-WEST,NFC-NORTH,51,2,8,0,left tackle,5,Prime
1,2014,9,12,3,2470,SEA,GB,1,NFC-WEST,NFC-NORTH,77,3,3,1,short right,1,Prime
1,2014,9,13,3,2428,GB,SEA,0,NFC-NORTH,NFC-WEST,13,1,10,0,left tackle,2,Prime
1,2014,9,13,3,2403,GB,SEA,0,NFC-NORTH,NFC-WEST,15,2,8,0,center,2,Prime
1,2014,9,13,3,2366,GB,SEA,0,NFC-NORTH,NFC-WEST,17,3,6,1,short left,9,Prime
1,2014,9,13,3,2347,GB,SEA,0,NFC-NORTH,NFC-WEST,27,1,10,0,left tackle,-2,Prime
1,2014,9,13,3,2303,GB,SEA,0,NFC-NORTH,NFC-WEST,25,2,12,1,deep left,0,Prime
1,2014,9,13,3,2297,GB,SEA,0,NFC-NORTH,NFC-WEST,25,3,12,1,deep middle,23,Prime
1,2014,9,13,3,2264,GB,SEA,0,NFC-NORTH,NFC-WEST,59,1,10,1,short left,5,Prime
1,2014,9,13,3,2239,GB,SEA,0,NFC-NORTH,NFC-WEST,64,2,5,1,short right,0,Prime
1,2014,9,13,3,2235,GB,SEA,0,NFC-NORTH,NFC-WEST,64,3,5,1,deep left,0,Prime
1,2014,9,13,3,2226,GB,SEA,0,NFC-NORTH,NFC-WEST,64,4,5,1,Sack,-4,Prime
1,2014,9,14,3,2221,SEA,GB,1,NFC-WEST,NFC-NORTH,40,1,10,0,left tackle,16,Prime
1,2014,9,14,3,2183,SEA,GB,1,NFC-WEST,NFC-NORTH,67,1,10,0,left tackle,1,Prime
1,2014,9,14,3,2146,SEA,GB,1,NFC-WEST,NFC-NORTH,68,2,9,1,short right,0,Prime
1,2014,9,14,3,2141,SEA,GB,1,NFC-WEST,NFC-NORTH,68,3,9,0,left tackle,1,Prime
1,2014,9,16,3,2079,SEA,GB,1,NFC-WEST,NFC-NORTH,42,1,10,1,short middle,9,Prime
1,2014,9,16,3,2043,SEA,GB,1,NFC-WEST,NFC-NORTH,61,2,1,0,right tackle,5,Prime
1,2014,9,16,3,2003,SEA,GB,1,NFC-WEST,NFC-NORTH,67,1,10,0,center,4,Prime
1,2014,9,16,3,1966,SEA,GB,1,NFC-WEST,NFC-NORTH,71,2,6,1,short right,9,Prime
1,2014,9,16,3,1921,SEA,GB,1,NFC-WEST,NFC-NORTH,81,1,10,1,deep right,0,Prime
1,2014,9,16,3,1914,SEA,GB,1,NFC-WEST,NFC-NORTH,81,2,10,0,left tackle,0,Prime
1,2014,9,16,3,1868,SEA,GB,1,NFC-WEST,NFC-NORTH,81,3,10,1,short middle,10,Prime
1,2014,9,16,3,1828,SEA,GB,1,NFC-WEST,NFC-NORTH,92,1,10,0,Scrambles,13,Prime
1,2014,9,16,4,1800,SEA,GB,1,NFC-WEST,NFC-NORTH,77,1,3,0,left tackle,3,Prime
1,2014,9,17,4,1789,GB,SEA,0,NFC-NORTH,NFC-WEST,10,1,10,1,short left,15,Prime
1,2014,9,17,4,1761,GB,SEA,0,NFC-NORTH,NFC-WEST,27,1,10,1,short left,12,Prime
1,2014,9,17,4,1721,GB,SEA,0,NFC-NORTH,NFC-WEST,40,1,10,0,center,3,Prime
1,2014,9,17,4,1683,GB,SEA,0,NFC-NORTH,NFC-WEST,43,2,7,1,short left,13,Prime
1,2014,9,17,4,1630,GB,SEA,0,NFC-NORTH,NFC-WEST,56,1,20,1,short left,12,Prime
1,2014,9,17,4,1598,GB,SEA,0,NFC-NORTH,NFC-WEST,69,2,8,0,center,6,Prime
1,2014,9,17,4,1558,GB,SEA,0,NFC-NORTH,NFC-WEST,75,3,2,1,short left,11,Prime
1,2014,9,17,4,1529,GB,SEA,0,NFC-NORTH,NFC-WEST,87,1,10,0,right tackle,12,Prime
1,2014,9,17,4,1512,GB,SEA,0,NFC-NORTH,NFC-WEST,51,1,8,0,left tackle,5,Prime
1,2014,9,17,4,1477,GB,SEA,0,NFC-NORTH,NFC-WEST,77,2,3,1,short right,3,Prime
1,2014,9,18,4,1471,SEA,GB,1,NFC-WEST,NFC-NORTH,13,1,10,1,short right,1,Prime
1,2014,9,18,4,1430,SEA,GB,1,NFC-WEST,NFC-NORTH,14,2,9,0,left tackle,3,Prime
1,2014,9,18,4,1380,SEA,GB,1,NFC-WEST,NFC-NORTH,22,1,10,0,left tackle,2,Prime
1,2014,9,18,4,1337,SEA,GB,1,NFC-WEST,NFC-NORTH,25,2,8,1,short left,14,Prime
1,2014,9,18,4,1292,SEA,GB,1,NFC-WEST,NFC-NORTH,40,1,10,0,right tackle,4,Prime
1,2014,9,18,4,1250,SEA,GB,1,NFC-WEST,NFC-NORTH,44,2,6,0,left tackle,7,Prime
1,2014,9,18,4,1205,SEA,GB,1,NFC-WEST,NFC-NORTH,61,1,10,1,short left,5,Prime
1,2014,9,18,4,1149,SEA,GB,1,NFC-WEST,NFC-NORTH,83,1,10,0,right tackle,2,Prime
1,2014,9,18,4,1107,SEA,GB,1,NFC-WEST,NFC-NORTH,85,2,8,0,right guard,6,Prime
1,2014,9,18,4,1063,SEA,GB,1,NFC-WEST,NFC-NORTH,92,3,2,0,right guard,1,Prime
1,2014,9,18,4,1057,SEA,GB,1,NFC-WEST,NFC-NORTH,93,4,1,1,short left,15,Prime
1,2014,9,19,4,1047,GB,SEA,0,NFC-NORTH,NFC-WEST,17,1,10,1,short left,0,Prime
1,2014,9,19,4,1044,GB,SEA,0,NFC-NORTH,NFC-WEST,17,2,10,0,center,7,Prime
1,2014,9,19,4,1011,GB,SEA,0,NFC-NORTH,NFC-WEST,14,3,13,1,deep right,0,Prime
1,2014,9,1,1,4500,NO,ATL,0,NFC-SOUTH,NFC-SOUTH,13,1,10,1,short right,5,Regular
1,2014,9,1,1,4478,NO,ATL,0,NFC-SOUTH,NFC-SOUTH,18,2,5,1,deep middle,32,Regular
1,2014,9,1,1,4438,NO,ATL,0,NFC-SOUTH,NFC-SOUTH,62,1,10,0,left tackle,6,Regular
1,2014,9,1,1,4406,NO,ATL,0,NFC-SOUTH,NFC-SOUTH,69,2,4,1,short right,2,Regular
1,2014,9,1,1,4374,NO,ATL,0,NFC-SOUTH,NFC-SOUTH,71,3,2,1,short middle,17,Regular
1,2014,9,1,1,4340,NO,ATL,0,NFC-SOUTH,NFC-SOUTH,90,1,10,0,left tackle,1,Regular
1,2014,9,1,1,4284,NO,ATL,0,NFC-SOUTH,NFC-SOUTH,80,2,19,1,short right,0,Regular
1,2014,9,1,1,4278,NO,ATL,0,NFC-SOUTH,NFC-SOUTH,80,3,19,1,short left,14,Regular
1,2014,9,2,1,4233,ATL,NO,1,NFC-SOUTH,NFC-SOUTH,13,1,10,0,left tackle,1,Regular
1,2014,9,2,1,4196,ATL,NO,1,NFC-SOUTH,NFC-SOUTH,14,2,9,1,short left,3,Regular
1,2014,9,2,1,4132,ATL,NO,1,NFC-SOUTH,NFC-SOUTH,11,3,11,1,short left,0,Regular
1,2014,9,3,1,4118,NO,ATL,0,NFC-SOUTH,NFC-SOUTH,33,1,10,0,left tackle,2,Regular
1,2014,9,3,1,4080,NO,ATL,0,NFC-SOUTH,NFC-SOUTH,36,2,8,1,short left,1,Regular
1,2014,9,3,1,4047,NO,ATL,0,NFC-SOUTH,NFC-SOUTH,37,3,7,1,short right,8,Regular
1,2014,9,3,1,4007,NO,ATL,0,NFC-SOUTH,NFC-SOUTH,54,1,10,1,deep middle,0,Regular
1,2014,9,3,1,4000,NO,ATL,0,NFC-SOUTH,NFC-SOUTH,54,2,10,0,left tackle,4,Regular
1,2014,9,3,1,3965,NO,ATL,0,NFC-SOUTH,NFC-SOUTH,59,3,6,1,short right,13,Regular
1,2014,9,3,1,3928,NO,ATL,0,NFC-SOUTH,NFC-SOUTH,73,1,10,0,left tackle,0,Regular
1,2014,9,3,1,3897,NO,ATL,0,NFC-SOUTH,NFC-SOUTH,73,2,10,1,short middle,0,Regular
1,2014,9,3,1,3891,NO,ATL,0,NFC-SOUTH,NFC-SOUTH,73,3,10,1,deep left,0,Regular
1,2014,9,4,1,3851,ATL,NO,1,NFC-SOUTH,NFC-SOUTH,27,1,10,0,right guard,3,Regular
1,2014,9,4,1,3819,ATL,NO,1,NFC-SOUTH,NFC-SOUTH,30,2,7,1,short right,14,Regular
1,2014,9,4,1,3789,ATL,NO,1,NFC-SOUTH,NFC-SOUTH,54,1,10,0,left tackle,4,Regular
1,2014,9,4,1,3753,ATL,NO,1,NFC-SOUTH,NFC-SOUTH,59,2,6,1,short right,6,Regular
1,2014,9,4,1,3731,ATL,NO,1,NFC-SOUTH,NFC-SOUTH,65,1,10,0,right tackle,3,Regular
1,2014,9,4,1,3696,ATL,NO,1,NFC-SOUTH,NFC-SOUTH,69,2,7,1,short right,12,Regular
1,2014,9,5,1,3656,NO,ATL,0,NFC-SOUTH,NFC-SOUTH,13,1,10,1,short right,6,Regular
1,2014,9,5,1,3622,NO,ATL,0,NFC-SOUTH,NFC-SOUTH,19,2,4,1,short middle,0,Regular
1,2014,9,5,1,3616,NO,ATL,0,NFC-SOUTH,NFC-SOUTH,19,3,4,1,short middle,17,Regular
1,2014,9,5,2,3600,NO,ATL,0,NFC-SOUTH,NFC-SOUTH,38,1,10,0,left tackle,18,Regular
1,2014,9,5,2,3568,NO,ATL,0,NFC-SOUTH,NFC-SOUTH,67,1,10,0,right guard,21,Regular
1,2014,9,5,2,3530,NO,ATL,0,NFC-SOUTH,NFC-SOUTH,90,1,10,1,short right,0,Regular
1,2014,9,5,2,3490,NO,ATL,0,NFC-SOUTH,NFC-SOUTH,90,2,10,1,short right,7,Regular
1,2014,9,5,2,3450,NO,ATL,0,NFC-SOUTH,NFC-SOUTH,97,3,3,1,short middle,9,Regular
1,2014,9,5,2,3411,NO,ATL,0,NFC-SOUTH,NFC-SOUTH,88,1,2,0,left tackle,2,Regular
1,2014,9,6,2,3406,ATL,NO,1,NFC-SOUTH,NFC-SOUTH,13,1,10,1,short right,0,Regular
1,2014,9,6,2,3401,ATL,NO,1,NFC-SOUTH,NFC-SOUTH,13,2,10,0,left tackle,2,Regular
1,2014,9,6,2,3358,ATL,NO,1,NFC-SOUTH,NFC-SOUTH,15,3,8,1,deep left,35,Regular
1,2014,9,6,2,3342,ATL,NO,1,NFC-SOUTH,NFC-SOUTH,62,1,10,0,right guard,5,Regular
1,2014,9,6,2,3284,ATL,NO,1,NFC-SOUTH,NFC-SOUTH,57,2,15,0,right guard,17,Regular
1,2014,9,6,2,3257,ATL,NO,1,NFC-SOUTH,NFC-SOUTH,75,1,10,0,right tackle,5,Regular
1,2014,9,6,2,3221,ATL,NO,1,NFC-SOUTH,NFC-SOUTH,81,2,5,0,Scrambles,4,Regular
1,2014,9,6,2,3177,ATL,NO,1,NFC-SOUTH,NFC-SOUTH,85,3,1,0,Scrambles,2,Regular
1,2014,9,6,2,3140,ATL,NO,1,NFC-SOUTH,NFC-SOUTH,87,1,10,1,short right,0,Regular
1,2014,9,6,2,3099,ATL,NO,1,NFC-SOUTH,NFC-SOUTH,87,2,10,1,short middle,0,Regular
1,2014,9,6,2,3080,ATL,NO,1,NFC-SOUTH,NFC-SOUTH,95,1,10,0,left tackle,3,Regular
1,2014,9,6,2,3020,ATL,NO,1,NFC-SOUTH,NFC-SOUTH,87,2,17,1,short middle,5,Regular
1,2014,9,6,2,2983,ATL,NO,1,NFC-SOUTH,NFC-SOUTH,93,3,12,1,short right,13,Regular
1,2014,9,6,2,2952,ATL,NO,1,NFC-SOUTH,NFC-SOUTH,88,1,2,1,short right,2,Regular
1,2014,9,7,2,2946,NO,ATL,0,NFC-SOUTH,NFC-SOUTH,13,1,10,1,short right,8,Regular
1,2014,9,7,2,2915,NO,ATL,0,NFC-SOUTH,NFC-SOUTH,21,2,2,0,left tackle,7,Regular
1,2014,9,7,2,2882,NO,ATL,0,NFC-SOUTH,NFC-SOUTH,29,1,10,0,left tackle,5,Regular
1,2014,9,7,2,2839,NO,ATL,0,NFC-SOUTH,NFC-SOUTH,35,2,5,1,short left,6,Regular
1,2014,9,7,2,2820,NO,ATL,0,NFC-SOUTH,NFC-SOUTH,41,1,10,0,right tackle,13,Regular
1,2014,9,7,2,2790,NO,ATL,0,NFC-SOUTH,NFC-SOUTH,64,1,10,1,short right,12,Regular
1,2014,9,7,2,2779,NO,ATL,0,NFC-SOUTH,NFC-SOUTH,83,1,10,1,short right,11,Regular
1,2014,9,7,2,2734,NO,ATL,0,NFC-SOUTH,NFC-SOUTH,95,1,10,1,short right,10,Regular
1,2014,9,7,2,2724,NO,ATL,0,NFC-SOUTH,NFC-SOUTH,77,1,3,1,short left,3,Regular
1,2014,9,8,2,2720,ATL,NO,1,NFC-SOUTH,NFC-SOUTH,13,1,10,1,short middle,19,Regular
1,2014,9,8,2,2714,ATL,NO,1,NFC-SOUTH,NFC-SOUTH,33,1,10,1,deep left,39,Regular
1,2014,9,9,3,2700,ATL,NO,1,NFC-SOUTH,NFC-SOUTH,13,1,10,1,short right,6,Regular
1,2014,9,9,3,2666,ATL,NO,1,NFC-SOUTH,NFC-SOUTH,19,2,4,1,deep right,20,Regular
1,2014,9,9,3,2643,ATL,NO,1,NFC-SOUTH,NFC-SOUTH,41,1,10,0,right tackle,4,Regular
1,2014,9,9,3,2605,ATL,NO,1,NFC-SOUTH,NFC-SOUTH,54,2,6,1,short right,11,Regular
1,2014,9,9,3,2567,ATL,NO,1,NFC-SOUTH,NFC-SOUTH,67,1,10,0,left tackle,7,Regular
1,2014,9,9,3,2540,ATL,NO,1,NFC-SOUTH,NFC-SOUTH,74,2,3,0,right guard,2,Regular
1,2014,9,9,3,2518,ATL,NO,1,NFC-SOUTH,NFC-SOUTH,76,3,1,0,right guard,2,Regular
1,2014,9,9,3,2486,ATL,NO,1,NFC-SOUTH,NFC-SOUTH,79,1,10,0,left tackle,0,Regular
1,2014,9,9,3,2446,ATL,NO,1,NFC-SOUTH,NFC-SOUTH,79,2,10,1,short left,0,Regular
1,2014,9,9,3,2442,ATL,NO,1,NFC-SOUTH,NFC-SOUTH,79,3,10,1,deep middle,27,Regular
1,2014,9,9,3,2399,ATL,NO,1,NFC-SOUTH,NFC-SOUTH,99,1,1,0,left tackle,0,Regular
1,2014,9,9,3,2368,ATL,NO,1,NFC-SOUTH,NFC-SOUTH,99,2,1,1,short middle,1,Regular
1,2014,9,10,3,2362,NO,ATL,0,NFC-SOUTH,NFC-SOUTH,13,1,10,0,left tackle,-5,Regular
1,2014,9,10,3,2311,NO,ATL,0,NFC-SOUTH,NFC-SOUTH,30,1,10,1,short left,0,Regular
1,2014,9,10,3,2290,NO,ATL,0,NFC-SOUTH,NFC-SOUTH,36,1,10,1,deep middle,0,Regular
1,2014,9,10,3,2282,NO,ATL,0,NFC-SOUTH,NFC-SOUTH,36,2,10,0,left tackle,2,Regular
1,2014,9,10,3,2245,NO,ATL,0,NFC-SOUTH,NFC-SOUTH,38,3,8,1,short middle,0,Regular
1,2014,9,11,3,2227,ATL,NO,1,NFC-SOUTH,NFC-SOUTH,7,1,10,0,right tackle,10,Regular
1,2014,9,11,3,2189,ATL,NO,1,NFC-SOUTH,NFC-SOUTH,18,1,10,1,deep left,0,Regular
1,2014,9,11,3,2183,ATL,NO,1,NFC-SOUTH,NFC-SOUTH,18,2,10,1,short right,0,Regular
1,2014,9,11,3,2179,ATL,NO,1,NFC-SOUTH,NFC-SOUTH,18,3,10,0,Scrambles,9,Regular
1,2014,9,12,3,2137,NO,ATL,0,NFC-SOUTH,NFC-SOUTH,13,1,10,0,left tackle,6,Regular
1,2014,9,12,3,2100,NO,ATL,0,NFC-SOUTH,NFC-SOUTH,19,2,4,1,deep middle,57,Regular
1,2014,9,12,3,2063,NO,ATL,0,NFC-SOUTH,NFC-SOUTH,91,1,10,0,left tackle,1,Regular
1,2014,9,12,3,2023,NO,ATL,0,NFC-SOUTH,NFC-SOUTH,92,2,9,1,short middle,2,Regular
1,2014,9,13,3,1972,ATL,NO,1,NFC-SOUTH,NFC-SOUTH,13,1,10,0,right guard,5,Regular
1,2014,9,13,3,1938,ATL,NO,1,NFC-SOUTH,NFC-SOUTH,18,2,5,1,short left,10,Regular
1,2014,9,13,3,1903,ATL,NO,1,NFC-SOUTH,NFC-SOUTH,29,1,10,0,right tackle,10,Regular
1,2014,9,13,3,1867,ATL,NO,1,NFC-SOUTH,NFC-SOUTH,40,1,10,1,short left,1,Regular
1,2014,9,13,3,1834,ATL,NO,1,NFC-SOUTH,NFC-SOUTH,41,2,9,1,short left,54,Regular
1,2014,9,14,3,1820,NO,ATL,0,NFC-SOUTH,NFC-SOUTH,13,1,10,0,left tackle,1,Regular
1,2014,9,14,4,1800,NO,ATL,0,NFC-SOUTH,NFC-SOUTH,14,2,9,1,short middle,6,Regular
1,2014,9,14,4,1764,NO,ATL,0,NFC-SOUTH,NFC-SOUTH,20,3,3,1,short left,11,Regular
1,2014,9,14,4,1719,NO,ATL,0,NFC-SOUTH,NFC-SOUTH,32,1,10,0,left tackle,1,Regular
1,2014,9,14,4,1682,NO,ATL,0,NFC-SOUTH,NFC-SOUTH,33,2,9,0,left guard,4,Regular
1,2014,9,14,4,1644,NO,ATL,0,NFC-SOUTH,NFC-SOUTH,38,3,5,1,short middle,9,Regular
1,2014,9,14,4,1603,NO,ATL,0,NFC-SOUTH,NFC-SOUTH,57,1,10,0,Scrambles,2,Regular
1,2014,9,14,4,1561,NO,ATL,0,NFC-SOUTH,NFC-SOUTH,59,2,8,1,short right,0,Regular
1,2014,9,14,4,1556,NO,ATL,0,NFC-SOUTH,NFC-SOUTH,59,3,8,1,short left,19,Regular
1,2014,9,14,4,1515,NO,ATL,0,NFC-SOUTH,NFC-SOUTH,80,1,10,0,right tackle,5,Regular
1,2014,9,14,4,1478,NO,ATL,0,NFC-SOUTH,NFC-SOUTH,85,2,5,0,left tackle,19,Regular
1,2014,9,14,4,1433,NO,ATL,0,NFC-SOUTH,NFC-SOUTH,77,1,3,0,left tackle,3,Regular
1,2014,9,15,4,1426,ATL,NO,1,NFC-SOUTH,NFC-SOUTH,7,1,15,1,short right,0,Regular
1,2014,9,15,4,1423,ATL,NO,1,NFC-SOUTH,NFC-SOUTH,7,2,15,1,Sack,-3,Regular
1,2014,9,15,4,1379,ATL,NO,1,NFC-SOUTH,NFC-SOUTH,4,3,18,1,short left,13,Regular
1,2014,9,16,4,1323,NO,ATL,0,NFC-SOUTH,NFC-SOUTH,19,1,10,0,left tackle,4,Regular
1,2014,9,16,4,1299,NO,ATL,0,NFC-SOUTH,NFC-SOUTH,24,2,6,1,short middle,0,Regular
1,2014,9,16,4,1295,NO,ATL,0,NFC-SOUTH,NFC-SOUTH,24,3,6,1,short middle,0,Regular
1,2014,9,17,4,1276,ATL,NO,1,NFC-SOUTH,NFC-SOUTH,47,1,10,1,deep right,23,Regular
1,2014,9,17,4,1255,ATL,NO,1,NFC-SOUTH,NFC-SOUTH,22,1,10,0,left guard,4,Regular
1,2014,9,17,4,1216,ATL,NO,1,NFC-SOUTH,NFC-SOUTH,27,2,6,1,short left,0,Regular
1,2014,9,17,4,1212,ATL,NO,1,NFC-SOUTH,NFC-SOUTH,27,3,6,1,short right,16,Regular
1,2014,9,17,4,1179,ATL,NO,1,NFC-SOUTH,NFC-SOUTH,44,1,10,1,short right,3,Regular
1,2014,9,17,4,1144,ATL,NO,1,NFC-SOUTH,NFC-SOUTH,57,2,7,1,deep right,23,Regular
1,2014,9,17,4,1109,ATL,NO,1,NFC-SOUTH,NFC-SOUTH,82,1,10,1,short left,8,Regular
1,2014,9,17,4,1077,ATL,NO,1,NFC-SOUTH,NFC-SOUTH,91,2,2,0,left tackle,17,Regular
1,2014,9,18,4,1063,NO,ATL,0,NFC-SOUTH,NFC-SOUTH,17,1,15,1,short middle,10,Regular
1,2014,9,18,4,1036,NO,ATL,0,NFC-SOUTH,NFC-SOUTH,28,2,5,1,short left,12,Regular
1,2014,9,18,4,1020,NO,ATL,0,NFC-SOUTH,NFC-SOUTH,41,1,10,0,left tackle,5,Regular
